fit_days,strategy,seed,epoch,parameter_group,parameters,anchor_loss,paired_loss,total_loss,anchor_norm,paired_norm,total_norm,norm_ratio,dot,cosine,anchor_directional,paired_directional,anchor_zero,paired_zero,total_zero,conflict,magnitude_imbalance,anchor_increases,paired_increases
612,IN,1,100,output,17,0.00032913766825876025,0.00021679394823371432,0.0002729658082462373,0.0012314226563192086,0.0006883900525773194,0.0005841079645178765,0.5590201293152718,-3.127770830653963e-07,-0.36897182082083985,-0.0010303101040783898,-0.00013790582495736345,False,False,False,True,False,False,False
612,IN,2,0,all,7569,0.005249556016899529,0.005607775580390343,0.005428665798644936,0.012524134966014264,0.018719008313004708,0.01493592537063108,1.4946348281778319,0.00019253611891948205,0.821261827030833,-0.011696298250573696,-0.01817555249068846,False,False,False,False,False,False,False
612,IN,2,0,gates,7552,0.005249556016899529,0.005607775580390343,0.005428665798644936,0.0,0.0,0.0,,0.0,,,,True,True,True,False,False,False,False
612,IN,2,0,output,17,0.005249556016899529,0.005607775580390343,0.005428665798644936,0.012524134966014264,0.018719008313004708,0.01493592537063108,1.4946348281778319,0.00019253611891948205,0.821261827030833,-0.011696298250573698,-0.018175552490688463,False,False,False,False,False,False,False
612,IN,2,25,all,7569,0.003761297022861056,0.0032079716806249895,0.003484634351743023,0.00710939607349837,0.008306741464955377,0.00412211819690941,1.16841731408387,-2.5789016289158156e-05,-0.43668811535103924,-0.0030026427019093915,-0.005241593691909428,False,False,False,True,False,False,False
612,IN,2,25,gates,7552,0.003761297022861056,0.0032079716806249895,0.003484634351743023,0.002508540617523031,0.002866786562291405,0.0020423359403811507,1.1428105019571544,1.0866515749964205e-06,0.15110325378282533,-0.00180661453849313,-0.002278057342269172,False,False,False,False,False,False,False
612,IN,2,25,output,17,0.003761297022861056,0.0032079716806249895,0.003484634351743023,0.00665212270633301,0.007796376630966108,0.0035806036273118985,1.1720133520002172,-2.6875667864154577e-05,-0.5182104930266751,-0.0024262764668258998,-0.004734930787797896,False,False,False,True,False,False,False
612,IN,2,50,all,7569,0.0018202226097053696,0.0010838386370082313,0.0014520306233568004,0.005404630800120781,0.005114169667929174,0.002230939515269862,0.9462569890648005,-1.7728200497405442e-05,-0.6413919291523615,-0.002573317992177809,-0.0018885610383619156,False,False,False,True,False,False,False
612,IN,2,50,gates,7552,0.0018202226097053696,0.0010838386370082313,0.0014520306233568004,0.0029240144417217164,0.00251788343285945,0.0015851676333027507,0.8611049921411713,-2.4192858670913376e-06,-0.3286034016329987,-0.0019337306854835805,-0.0012366045811219213,False,False,False,True,False,False,False
612,IN,2,50,output,17,0.0018202226097053696,0.0010838386370082313,0.0014520306233568004,0.004545346370763952,0.004451403645020154,0.001569819956275841,0.9793321084729548,-1.5308914630314106e-05,-0.7566245708902014,-0.00170441806989063,-0.0014352218426610514,False,False,False,True,False,False,False
612,IN,2,75,all,7569,0.0007043888626964917,0.0004761868808985309,0.0005902878717975113,0.0022751826130501234,0.0023774660271407527,0.0012450088594744674,1.044956133852266,-2.314306196127182e-06,-0.42784872106043675,-0.0011494495419922357,-0.001340568176956699,False,False,False,True,False,False,False
612,IN,2,75,gates,7552,0.0007043888626964917,0.0004761868808985309,0.0005902878717975113,0.001554178472312988,0.001334628646240865,0.0008459463590224545,0.8587357694220404,-6.671016888972335e-07,-0.3216108625970879,-0.0010333805543676863,-0.0006585121636772228,False,False,False,True,False,False,False
612,IN,2,75,output,17,0.0007043888626964917,0.0004761868808985309,0.0005902878717975113,0.001661621256160517,0.001967513935615631,0.0009134669221304987,1.1840929022308826,-1.647204507229949e-06,-0.5038458266319069,-0.0006096447855477952,-0.0012172890587132017,False,False,False,True,False,False,False
612,IN,2,100,all,7569,0.0003100664121994116,0.00018625820229132724,0.0002481623072453694,0.0014232248253207241,0.0011213353993601907,0.0006885618655294723,0.7878835300020132,-6.932461053108877e-07,-0.4343885760392676,-0.0009674677503914795,-0.0004096559806674651,False,False,False,True,False,False,False
612,IN,2,100,gates,7552,0.0003100664121994116,0.00018625820229132724,0.0002481623072453694,0.0008997239972310886,0.0008607662992209852,0.0004029908069660686,0.9567003901974427,-4.5040776553571283e-07,-0.5815824738562322,-0.00044553808604374753,-0.0003604435278883897,False,False,False,True,False,False,False
612,IN,2,100,output,17,0.0003100664121994116,0.00018625820229132724,0.0002481623072453694,0.0011027536588992656,0.0007186615726360271,0.0005583151906963161,0.6516972914452832,-2.428383397751749e-07,-0.30641803569768267,-0.00087157515025407,-0.00024505523113856254,False,False,False,True,False,False,False
612,OOF,0,0,all,7569,0.005249556016899529,0.6688828223832632,0.3370661892000814,0.007850157185004892,1.0900638617955083,0.5446612836839428,138.85885799557133,-0.0008385959917021101,-0.09799919030929838,0.0007132607430967027,-1.0900358281109828,False,False,False,True,True,True,False
612,OOF,0,0,gates,7552,0.005249556016899529,0.6688828223832632,0.3370661892000814,0.0,0.0,0.0,,0.0,,,,True,True,True,False,False,False,False
612,OOF,0,0,output,17,0.005249556016899529,0.6688828223832632,0.3370661892000814,0.007850157185004892,1.0900638617955083,0.5446612836839428,138.85885799557133,-0.0008385959917021103,-0.0979991903092984,0.0007132607430967029,-1.0900358281109825,False,False,False,True,True,True,False
612,OOF,0,25,all,7569,0.019351532277821465,0.4506169041701281,0.2349842182239748,0.31179125321311124,1.4143236430467487,0.5661797888757408,4.536123539296498,-0.40764346976785787,-0.9244166528773688,0.2741440884035029,-1.4065036661549841,False,False,False,True,False,True,False
612,OOF,0,25,gates,7552,0.019351532277821465,0.4506169041701281,0.2349842182239748,0.03152307861197998,0.10451294063049074,0.05187660304657444,3.3154420580853996,-0.0005759657349010624,-0.17482275296370703,-0.004026273172714912,-0.09972693292043397,False,False,False,True,False,False,False
612,OOF,0,25,output,17,0.019351532277821465,0.4506169041701281,0.2349842182239748,0.3101936187206716,1.410456809874657,0.563798165470345,4.5470207146484505,-0.4070675040329569,-0.930408743434771,0.2756726094333856,-1.4032689403740755,False,False,False,True,False,True,False
612,OOF,0,50,all,7569,0.012888989733810164,0.2354163824873205,0.12415268611056533,0.12364241349722138,0.9552214133810695,0.4320277901317434,7.725677511160328,-0.09057167460633747,-0.7668684561589956,0.0871289184521698,-0.9511844987156566,False,False,False,True,False,True,False
612,OOF,0,50,gates,7552,0.012888989733810164,0.2354163824873205,0.12415268611056533,0.06365525909830483,0.14249316762466588,0.06454144878850793,2.238513669461453,-0.003846950191852541,-0.42411949164978957,-0.0015884507000429164,-0.12749444687697298,False,False,False,True,False,False,False
612,OOF,0,50,output,17,0.012888989733810164,0.2354163824873205,0.12415268611056533,0.10599742640529322,0.9445335598918743,0.4271796025495578,8.910910310976256,-0.08672472441448494,-0.866224004029677,0.08835776516410537,-0.9427169702632209,False,False,False,True,False,True,False
612,OOF,0,75,all,7569,0.00727047783979525,0.12804786197291182,0.06765916990635354,0.04676538203288961,0.5276652127452811,0.2558762966105441,11.283243925478459,-0.009363430514848201,-0.3794478024458471,0.01402324023996829,-0.5257758334610564,False,False,False,True,True,True,False
612,OOF,0,75,gates,7552,0.00727047783979525,0.12804786197291182,0.06765916990635354,0.01905568326931679,0.08488799153190267,0.04306807965792458,4.454733547580957,-7.482611474777606e-05,-0.04625752708190782,-0.0033469445631493064,-0.08278921475269986,False,False,False,True,False,False,False
612,OOF,0,75,output,17,0.00727047783979525,0.12804786197291182,0.06765916990635354,0.0427069302551892,0.520792286459009,0.2522257316010914,12.19456147625429,-0.009288604400100427,-0.41762603772749035,0.014797702163244573,-0.5192491653654273,False,False,False,True,True,True,False
612,OOF,0,100,all,7569,0.005196628755412295,0.07600760878660921,0.040602118771010755,0.029651802718851875,0.38646232458010016,0.19077156843159485,13.03335005444364,-0.00232859621846485,-0.20320571783210195,0.0037986971169313402,-0.38534183398012095,False,False,False,True,True,True,False
612,OOF,0,100,gates,7552,0.005196628755412295,0.07600760878660921,0.040602118771010755,0.011705864498875264,0.07839006612619895,0.03907052453886948,6.696649028675406,-8.800308998313163e-05,-0.0959032661410474,-0.0006273805414888237,-0.07751366853625015,False,False,False,True,False,False,False
612,OOF,0,100,output,17,0.005196628755412295,0.07600760878660921,0.040602118771010755,0.0272433871024086,0.378428495032529,0.1867278378659922,13.890655138070992,-0.0022405931284817187,-0.2173291932086924,0.004012232468372969,-0.37746790820035736,False,False,False,True,True,True,False
612,OOF,1,0,all,7569,0.005249556016899529,0.6688828223832632,0.3370661892000814,0.01044582288798406,1.0851696866622766,0.542435837601,103.88551465012476,-0.0003779062054584644,-0.033338320070910706,0.0002477629343592961,-1.0851194381363594,False,False,False,True,True,True,False
612,OOF,1,0,gates,7552,0.005249556016899529,0.6688828223832632,0.3370661892000814,0.0,0.0,0.0,,0.0,,,,True,True,True,False,False,False,False
612,OOF,1,0,output,17,0.005249556016899529,0.6688828223832632,0.3370661892000814,0.01044582288798406,1.0851696866622769,0.542435837601,103.88551465012479,-0.00037790620545846427,-0.03333832007091069,0.00024776293435929594,-1.0851194381363596,False,False,False,True,True,True,False
612,OOF,1,25,all,7569,0.019777090397353595,0.4731193518517667,0.24644822112456014,0.3104305630094346,1.3046595746204348,0.5175727729361245,4.202742030206554,-0.36348871947998584,-0.8974892577921081,0.25805219961077597,-1.293197745483025,False,False,False,True,False,True,False
612,OOF,1,25,gates,7552,0.019777090397353595,0.4731193518517667,0.24644822112456014,0.030772366173122522,0.09196031788034252,0.04597912889781593,2.9884058106868405,-0.00047365870386924854,-0.16738023249063083,-0.005146680976441553,-0.08681157681919027,False,False,False,True,False,False,False
612,OOF,1,25,output,17,0.019777090397353595,0.4731193518517667,0.24644822112456014,0.3089015958690758,1.3014145786735754,0.5155264251137734,4.213039349997933,-0.36301506077611656,-0.9030022323871222,0.25953554639473453,-1.2905883966222818,False,False,False,True,False,True,False
612,OOF,1,50,all,7569,0.012724429621465607,0.24963109924834564,0.1311777644349056,0.1289152876892329,0.9495731401198966,0.4345138414417469,7.36586914663656,-0.08154959310965221,-0.6661759574774505,0.07471619487909846,-0.9437438777625922,False,False,False,True,False,True,False
612,OOF,1,50,gates,7552,0.012724429621465607,0.24963109924834564,0.1311777644349056,0.06559075348037029,0.10309040583153832,0.055804512571071725,1.571721627841808,-0.001236602111727185,-0.18288122182572025,-0.02746681844493574,-0.0841422066972077,False,False,False,True,False,False,False
612,OOF,1,50,output,17,0.012724429621465607,0.24963109924834564,0.1311777644349056,0.11098200060313827,0.9439605482554075,0.4309154612927791,8.505528312027156,-0.08031299099792502,-0.7666186968941365,0.07889713023530986,-0.9407280528208682,False,False,False,True,False,True,False
612,OOF,1,75,all,7569,0.0070171773132157896,0.1245737051985104,0.06579544125586309,0.04656442340982917,0.5313708000400903,0.25729677093808323,11.411518947916887,-0.009858329661038827,-0.3984294407863115,0.01494399658711525,-0.5295375384632817,False,False,False,True,True,True,False
612,OOF,1,75,gates,7552,0.0070171773132157896,0.1245737051985104,0.06579544125586309,0.019505635209619097,0.10456283528545741,0.05189446842429462,5.360647533995347,-0.00027085645785199274,-0.13280112248893594,-0.0010561178330465721,-0.10273281901554267,False,False,False,True,False,False,False
612,OOF,1,75,output,17,0.0070171773132157896,0.1245737051985104,0.06579544125586309,0.04228209695082677,0.5209813246291194,0.25200911190297137,12.32155834737833,-0.009587473203186835,-0.4352366809594117,0.015475030687840289,-0.5194932544937831,False,False,False,True,True,True,False
612,OOF,1,100,all,7569,0.004872734562402774,0.07750182272574951,0.04118727864407615,0.024519315513735828,0.2859435168513843,0.14086958285708656,11.661969792394796,-0.001493967082640857,-0.2130847807814379,0.0031687828957527803,-0.2849079486099259,False,False,False,True,True,True,False
612,OOF,1,100,gates,7552,0.004872734562402774,0.07750182272574951,0.04118727864407615,0.011886878505596889,0.0640403604118486,0.032816990889181316,5.387483381923644,3.2676960898075745e-05,0.042925965003211455,-0.002650682417720554,-0.06298329936064209,False,False,False,False,False,False,False
612,OOF,1,100,output,17,0.004872734562402774,0.07750182272574951,0.04118727864407615,0.02144525478177644,0.27867997249113263,0.13699373884710558,12.994948081845447,-0.0015266440435389322,-0.2554470068681113,0.0038934081946408803,-0.27788088588885207,False,False,False,True,True,True,False
612,OOF,2,0,all,7569,0.005249556016899529,0.6688828223832632,0.3370661892000814,0.012524134966014264,1.0159591927370992,0.5082833721503432,81.12010893319385,0.0005390051772158586,0.04236126622866288,-0.0006845188845337383,-1.0158822254161524,False,False,False,False,True,False,False
612,OOF,2,0,gates,7552,0.005249556016899529,0.6688828223832632,0.3370661892000814,0.0,0.0,0.0,,0.0,,,,True,True,True,False,False,False,False
612,OOF,2,0,output,17,0.005249556016899529,0.6688828223832632,0.3370661892000814,0.012524134966014264,1.0159591927370994,0.5082833721503432,81.12010893319388,0.0005390051772158586,0.042361266228662875,-0.0006845188845337382,-1.0158822254161526,False,False,False,False,True,False,False
612,OOF,2,25,all,7569,0.016173913137318852,0.4626568399220645,0.2394153765296917,0.2425945992338355,1.392162112415195,0.58746676347377,5.738636048831814,-0.30824934703818896,-0.9127066753056416,0.21226495094466657,-1.3871984778922064,False,False,False,True,False,True,False
612,OOF,2,25,gates,7552,0.016173913137318852,0.4626568399220645,0.2394153765296917,0.03074961710902591,0.13543138523875684,0.06752296540656101,4.404327532228158,-0.0005248978154288595,-0.12604212958513264,-0.003114800530383452,-0.1319311302827386,False,False,False,True,False,False,False
612,OOF,2,25,output,17,0.016173913137318852,0.4626568399220645,0.2394153765296917,0.2406379035502794,1.3855589800281507,0.5835733435730686,5.75785842374017,-0.3077244492227601,-0.9229388984858788,0.21404151795909362,-1.3811882051052307,False,False,False,True,False,True,False
612,OOF,2,50,all,7569,0.013397996884131794,0.23436375023343492,0.12388087355878336,0.11613528822189682,0.9246795791456239,0.4183023854406952,7.962089674060666,-0.0843060932989037,-0.7850611678696982,0.08465011268572,-0.9212548835671104,False,False,False,True,False,True,False
612,OOF,2,50,gates,7552,0.013397996884131794,0.23436375023343492,0.12388087355878336,0.07002283433823753,0.1720113898038819,0.08047972720751075,2.4565042450724,-0.004291584792720938,-0.35630408946698855,-0.003799792551870374,-0.1571596618631511,False,False,False,True,False,False,False
612,OOF,2,50,output,17,0.013397996884131794,0.23436375023343492,0.12388087355878336,0.09265100021922479,0.9085397106712866,0.41048739222292885,9.806043199982287,-0.08001450850618277,-0.95054945125368,0.08700669255362582,-0.9079814769994834,False,False,False,True,False,True,False
612,OOF,2,75,all,7569,0.008247130981246673,0.12223831596167223,0.06524272347145946,0.04943574690156941,0.48746347608371265,0.23544611339156463,9.860546398829415,-0.00916252217127914,-0.38021728585595493,0.014267870050565503,-0.4851600968336948,False,False,False,True,False,True,False
612,OOF,2,75,gates,7552,0.008247130981246673,0.12223831596167223,0.06524272347145946,0.022213563360308018,0.24603699740431406,0.1239152491289865,11.075980625600199,0.0001961546889511394,0.03589054431361149,-0.002782535204346558,-0.24504796305362644,False,False,False,False,True,False,False
612,OOF,2,75,output,17,0.008247130981246673,0.12223831596167223,0.06524272347145946,0.044163906921304084,0.42081639276991795,0.20019960875210202,9.528513714146102,-0.00935867686023028,-0.5035635851608223,0.0185020995591703,-0.4189013170633744,False,False,False,True,False,True,False
612,OOF,2,100,all,7569,0.005969726970657027,0.05722067577374656,0.031595201372201794,0.027998550814496592,0.47770083422428733,0.23413126468701975,17.061627131678254,-0.004856104725259389,-0.36307512134407427,0.008696373555644153,-0.4769589029296837,False,False,False,True,True,True,False
612,OOF,2,100,gates,7552,0.005969726970657027,0.05722067577374656,0.031595201372201794,0.01245454882901735,0.1003181042146283,0.04992457657452874,8.054736112230835,-0.00012449221758373431,-0.09964026801949119,-0.00030669833428559454,-0.09954245481477188,False,False,False,True,False,False,False
612,OOF,2,100,output,17,0.005969726970657027,0.05722067577374656,0.031595201372201794,0.025075945868053916,0.46704856812259155,0.22874655354299292,18.625361953648135,-0.004731612507675654,-0.40400784895026154,0.008968024617094308,-0.4664611317030801,False,False,False,True,True,True,False
